type,timediff,n_items
gold,84,41
gold,85,25
gold,93,20
gold,96,21
gold,111,29
gold,117,18
gold,119,16
gold,126,13
gold,129,9
gold,134,26
gold,136,19
gold,137,13
gold,144,7
gold,145,8
gold,153,11
gold,161,15
gold,162,10
gold,169,20
gold,171,8
gold,176,14
gold,188,15
gold,195,12
gold,210,12
gold,212,14
gold,218,6
gold,220,11
gold,236,11
gold,262,10
gold,270,4
gold,278,8
gold,279,7
gold,286,8
gold,293,3
gold,301,6
gold,304,5
gold,310,3
gold,311,6
gold,318,9
gold,319,7
gold,321,8
gold,328,11
gold,336,12
gold,343,11
gold,345,8
gold,346,9
gold,355,7
gold,363,7
gold,369,4
gold,377,5
gold,379,2
gold,388,4
gold,394,8
gold,396,7
gold,405,4
gold,411,2
gold,413,6
gold,427,5
gold,429,4
gold,437,5
gold,444,3
gold,453,2
gold,454,1
gold,468,6
gold,470,1
gold,478,2
gold,503,1
gold,504,1
gold,505,2
gold,521,2
gold,530,2
gold,536,2
gold,538,2
gold,547,1
gold,553,1
gold,554,2
gold,560,5
gold,585,3
gold,587,1
gold,589,1
gold,614,1
gold,619,1
gold,621,1
gold,630,1
gold,639,1
gold,-2831,1
gold,-2698,1
gold,-2464,1
gold,-2263,1
gold,-2255,1
gold,-2162,1
gold,-2054,1
gold,-2046,1
gold,-2044,1
gold,-2020,2
gold,-1997,1
gold,-1970,1
gold,-1954,1
gold,-1894,1
gold,-1885,1
gold,-1787,1
gold,-1763,1
gold,-1743,1
gold,-1684,1
gold,-1596,2
gold,-1485,1
gold,-1469,2
gold,-1444,1
gold,-1418,1
gold,-1400,2
gold,-1359,2
gold,-1335,1
gold,-1319,1
gold,-1310,2
gold,-1309,1
gold,-1302,1
gold,-1278,1
gold,-1269,1
gold,-1253,2
gold,-1252,2
gold,-1234,2
gold,-1225,1
gold,-1220,1
gold,-1216,1
gold,-1210,1
gold,-1194,1
gold,-1193,1
gold,-1191,1
gold,-1185,1
gold,-1177,1
gold,-1135,1
gold,-1128,1
gold,-1119,1
gold,-1111,1
gold,-1060,5
gold,-1000,1
gold,-801,1
gold,-726,1
gold,-476,1
gold,-415,1
gold,-414,1
gold,-409,3
gold,-374,1
gold,-323,3
gold,-272,3
gold,-249,1
gold,-192,1
gold,-174,1
gold,-173,1
gold,-163,1
gold,-147,1
gold,-140,1
gold,-105,1
gold,-89,4
gold,-73,1
gold,-56,3
gold,-55,1
gold,-50,4
gold,-46,5
gold,-38,3
gold,-30,4
gold,-25,5
gold,-24,8
gold,-8,13
gold,-6,15
gold,7,518
gold,8,395
gold,22,149
gold,25,115
gold,31,96
gold,32,91
gold,38,81
gold,41,71
gold,48,68
gold,49,65
gold,63,53
gold,72,26
gold,74,37
gold,81,23
gold,88,21
gold,100,13
gold,105,33
gold,106,24
gold,108,15
gold,124,15
gold,131,15
gold,133,15
gold,139,15
gold,149,17
gold,155,11
gold,157,17
gold,158,10
gold,164,14
gold,173,6
gold,175,22
gold,182,25
gold,192,13
gold,197,14
gold,198,11
gold,199,10
gold,217,18
gold,222,9
gold,225,9
gold,239,14
gold,241,7
gold,247,10
gold,258,9
gold,265,8
gold,267,8
gold,272,4
gold,274,12
gold,280,6
gold,283,6
gold,284,5
gold,289,7
gold,290,5
gold,291,5
gold,299,7
gold,306,6
gold,307,12
gold,315,13
gold,322,1
gold,323,2
gold,324,7
gold,334,5
gold,339,12
gold,342,12
gold,348,6
gold,349,6
gold,357,4
gold,359,5
gold,366,8
gold,367,5
gold,376,4
gold,381,6
gold,390,11
gold,391,6
gold,400,3
gold,401,3
gold,415,6
gold,416,1
gold,424,2
gold,432,8
gold,439,3
gold,440,2
gold,448,1
gold,449,3
gold,457,3
gold,459,2
gold,465,2
gold,473,2
gold,475,2
gold,481,4
gold,483,4
gold,498,1
gold,501,1
gold,517,1
gold,518,2
gold,524,1
gold,531,4
gold,532,5
gold,540,1
gold,551,1
gold,556,2
gold,558,2
gold,567,3
gold,608,1
gold,-3033,1
gold,-2747,1
gold,-2724,2
gold,-2706,1
gold,-2665,1
gold,-2654,1
gold,-2596,1
gold,-2513,1
gold,-2404,1
gold,-2371,1
gold,-2328,1
gold,-2294,1
gold,-2287,1
gold,-2256,1
gold,-2138,1
gold,-1944,1
gold,-1921,1
gold,-1843,1
gold,-1827,1
gold,-1804,1
gold,-1760,2
gold,-1712,1
gold,-1693,1
gold,-1679,1
gold,-1677,1
gold,-1671,1
gold,-1603,1
gold,-1595,1
gold,-1593,1
gold,-1554,1
gold,-1535,1
gold,-1500,1
gold,-1479,2
gold,-1467,1
gold,-1461,1
gold,-1452,1
gold,-1450,2
gold,-1427,1
gold,-1426,2
gold,-1420,1
gold,-1412,1
gold,-1411,1
gold,-1410,2
gold,-1403,2
