type,timediff,n_items
open,-1230,2
open,-1224,3
open,-1222,2
open,-1216,3
open,-1204,3
open,-1203,6
open,-1196,3
open,-1185,4
open,-1179,3
open,-1169,4
open,-1161,1
open,-1151,2
open,-1142,1
open,-1135,8
open,-1126,4
open,-1121,2
open,-1119,1
open,-1116,1
open,-1113,2
open,-1045,3
open,-1039,1
open,-1028,1
open,-1002,1
open,-1000,1
open,-806,1
open,-801,1
open,-732,1
open,-719,1
open,-647,1
open,-637,4
open,-615,1
open,-613,1
open,-581,1
open,-520,1
open,-502,3
open,-501,3
open,-488,1
open,-483,2
open,-435,2
open,-409,3
open,-403,1
open,-390,1
open,-358,1
open,-348,1
open,-337,1
open,-322,3
open,-303,1
open,-298,1
open,-295,1
open,-277,1
open,-271,2
open,-250,1
open,-240,2
open,-237,1
open,-232,4
open,-229,3
open,-224,1
open,-216,1
open,-208,3
open,-205,5
open,-202,1
open,-197,2
open,-186,1
open,-173,4
open,-162,2
open,-157,2
open,-149,3
open,-142,4
open,-141,2
open,-134,6
open,-133,5
open,-128,8
open,-120,6
open,-118,4
open,-115,4
open,-109,26
open,-104,3
open,-89,21
open,-88,4
open,-81,6
open,-80,7
open,-70,18
open,-64,21
open,-62,11
open,-59,19
open,-57,25
open,-56,34
open,-54,20
open,-44,26
open,-41,28
open,-33,28
open,-25,21
open,-22,37
open,-12,67
open,-9,57
open,-3,68
open,-1,453
open,12,659
open,31,397
open,36,299
open,73,147
open,74,124
open,79,107
open,87,87
open,95,89
open,100,81
open,103,83
open,110,67
open,111,94
open,113,79
open,119,77
open,124,49
open,134,74
open,137,46
open,143,52
open,145,50
open,153,51
open,155,48
open,166,48
open,172,45
open,187,34
open,193,50
open,-3858,1
open,-2860,1
open,-2821,1
open,-2805,1
open,-2706,1
open,-2698,1
open,-2696,1
open,-2693,1
open,-2688,1
open,-2669,1
open,-2534,2
open,-2524,1
open,-2487,1
open,-2367,1
open,-2336,1
open,-2278,1
open,-2259,1
open,-2253,2
open,-2203,1
open,-2201,1
open,-2200,1
open,-2185,1
open,-2182,1
open,-2134,2
open,-2132,1
open,-2100,1
open,-2092,1
open,-2060,1
open,-2044,1
open,-2013,1
open,-2002,2
open,-1997,1
open,-1989,1
open,-1984,4
open,-1957,1
open,-1951,7
open,-1946,2
open,-1941,2
open,-1925,1
open,-1907,1
open,-1885,3
open,-1877,2
open,-1870,1
open,-1867,1
open,-1848,2
open,-1825,1
open,-1814,1
open,-1809,1
open,-1788,1
open,-1782,1
open,-1769,2
open,-1761,1
open,-1755,1
open,-1732,1
open,-1721,1
open,-1711,1
open,-1698,1
open,-1690,1
open,-1684,2
open,-1674,1
open,-1671,1
open,-1655,1
open,-1645,1
open,-1605,1
open,-1602,1
open,-1599,1
open,-1565,2
open,-1560,1
open,-1555,2
open,-1552,1
open,-1549,2
open,-1544,1
open,-1530,2
open,-1522,1
open,-1512,2
open,-1507,1
open,-1504,1
open,-1485,1
open,-1461,1
open,-1457,1
open,-1456,2
open,-1454,3
open,-1451,3
open,-1448,2
open,-1446,3
open,-1443,1
open,-1432,4
open,-1430,2
open,-1424,1
open,-1404,2
open,-1387,3
open,-1385,2
open,-1379,1
open,-1369,2
open,-1364,2
open,-1351,3
open,-1350,3
open,-1348,2
open,-1345,2
open,-1342,1
open,-1340,1
open,-1334,2
open,-1332,1
open,-1329,1
open,-1319,1
open,-1318,1
open,-1300,1
open,-1297,1
open,-1289,1
open,-1271,1
open,-1258,1
open,-1245,1
open,-1244,3
open,-1242,5
open,-1215,2
open,-1208,3
open,-1207,2
open,-1194,5
open,-1184,2
open,-1181,7
open,-1178,1
open,-1162,3
open,-1155,1
open,-1147,2
open,-1128,4
open,-1115,3
open,-1112,2
open,-1107,1
open,-1070,1
open,-1003,2
open,-956,1
open,-940,1
open,-802,1
open,-704,1
open,-699,1
open,-691,1
open,-670,1
open,-657,1
open,-561,1
open,-489,1
open,-487,1
open,-463,1
open,-418,1
open,-416,1
open,-415,1
open,-402,1
open,-392,2
open,-368,1
open,-363,1
open,-354,1
open,-338,3
open,-326,1
open,-323,3
open,-317,1
open,-302,3
open,-294,2
open,-293,2
open,-286,4
open,-273,1
open,-270,2
open,-257,1
open,-256,2
open,-211,1
