type,timediff,n_items
closed,-400,4
closed,-398,1
closed,-395,1
closed,-387,1
closed,-366,1
closed,-364,3
closed,-361,1
closed,-353,5
closed,-350,5
closed,-345,7
closed,-326,2
closed,-319,2
closed,-303,2
closed,-302,1
closed,-300,1
closed,-297,1
closed,-284,1
closed,-279,1
closed,-260,2
closed,-258,2
closed,-255,2
closed,-242,1
closed,-231,4
closed,-229,2
closed,-223,1
closed,-215,1
closed,-213,2
closed,-205,2
closed,-199,4
closed,-197,1
closed,-196,3
closed,-192,2
closed,-186,5
closed,-184,4
closed,-178,2
closed,-170,4
closed,-168,5
closed,-167,3
closed,-165,2
closed,-162,2
closed,-154,4
closed,-149,2
closed,-146,2
closed,-141,2
closed,-138,7
closed,-133,11
closed,-131,7
closed,-128,9
closed,-125,14
closed,-115,11
closed,-112,12
closed,-107,18
closed,-101,11
closed,-99,16
closed,-96,28
closed,-91,25
closed,-78,27
closed,-70,33
closed,-67,25
closed,-59,46
closed,-53,38
closed,-51,42
closed,-40,50
closed,-38,53
closed,-35,70
closed,-32,60
closed,-27,85
closed,-25,85
closed,-24,99
closed,-16,145
closed,-9,200
closed,-8,141
closed,-6,181
closed,7,2673
closed,15,1354
closed,18,1144
closed,21,1163
closed,26,954
closed,32,858
closed,34,793
closed,53,418
closed,61,360
closed,63,413
closed,66,342
closed,71,314
closed,79,284
closed,85,294
closed,87,248
closed,92,264
closed,108,205
closed,113,213
closed,119,184
closed,127,186
closed,138,165
closed,158,145
closed,167,116
closed,169,125
closed,172,127
closed,180,124
closed,190,110
closed,201,100
closed,209,120
closed,211,98
closed,222,86
closed,228,104
closed,230,106
closed,233,78
closed,241,76
closed,246,74
closed,254,75
closed,257,87
closed,267,65
closed,278,70
closed,280,77
closed,281,45
closed,288,51
closed,293,53
closed,296,74
closed,310,47
closed,320,69
closed,331,50
closed,336,45
closed,339,40
closed,344,53
closed,357,54
closed,360,39
closed,362,43
closed,373,59
closed,376,34
closed,394,18
closed,397,34
closed,400,31
closed,402,34
closed,405,42
closed,413,31
closed,421,27
closed,424,31
closed,447,30
closed,450,35
closed,455,15
closed,474,18
closed,476,16
closed,482,15
closed,497,6
closed,498,16
closed,500,14
closed,503,13
closed,516,10
closed,522,9
closed,527,7
closed,529,9
closed,532,6
closed,534,10
closed,535,10
closed,548,9
closed,561,8
closed,566,13
closed,572,12
closed,575,6
closed,580,2
closed,585,13
closed,587,6
closed,588,5
closed,590,4
closed,593,8
closed,606,4
closed,611,3
closed,614,4
closed,620,9
closed,622,2
closed,625,5
open,593,2
open,595,4
open,601,9
open,614,8
open,622,5
open,633,4
open,638,3
open,640,1
closed,-1089,2
closed,-1023,1
closed,-803,1
closed,-747,1
closed,-700,1
closed,-634,1
closed,-629,1
closed,-605,2
closed,-604,1
closed,-588,1
closed,-562,1
closed,-557,1
closed,-551,1
closed,-543,2
closed,-509,3
closed,-488,2
closed,-485,2
closed,-467,2
closed,-459,2
closed,-419,2
closed,-411,2
closed,-393,6
closed,-392,3
closed,-390,2
closed,-380,9
closed,-379,2
closed,-374,2
closed,-371,1
closed,-348,3
closed,-337,1
closed,-335,1
closed,-321,4
closed,-318,1
closed,-305,1
closed,-292,1
closed,-290,3
closed,-287,1
closed,-271,1
closed,-252,1
closed,-250,3
closed,-249,1
closed,-244,1
closed,-236,1
closed,-226,1
closed,-220,1
closed,-218,2
closed,-212,2
closed,-207,3
closed,-191,4
closed,-183,3
closed,-176,2
closed,-173,5
closed,-160,3
closed,-152,4
closed,-151,7
closed,-122,14
closed,-114,17
closed,-109,13
closed,-94,30
closed,-88,20
closed,-86,21
closed,-85,25
closed,-83,32
closed,-72,33
closed,-69,39
closed,-64,38
closed,-62,33
closed,-61,35
closed,-54,39
closed,-46,50
closed,-43,44
closed,-41,52
closed,-33,67
closed,-22,108
closed,-19,111
closed,-17,119
closed,-14,123
closed,-1,600
closed,5,2896
closed,16,1199
closed,23,981
closed,31,861
closed,37,569
closed,40,523
closed,42,584
closed,52,371
closed,55,448
closed,58,337
closed,60,304
closed,69,339
closed,76,345
closed,77,375
closed,82,301
closed,93,233
closed,95,246
closed,103,197
closed,105,219
closed,116,188
closed,121,186
closed,122,196
closed,129,166
closed,132,177
closed,137,165
closed,143,161
closed,145,138
closed,150,142
closed,156,134
closed,164,148
closed,166,130
closed,174,145
closed,175,131
closed,177,126
closed,183,127
closed,185,109
closed,188,97
closed,191,101
closed,193,91
closed,195,108
closed,203,116
closed,204,110
closed,206,118
closed,212,82
closed,219,82
closed,235,82
closed,238,93
closed,243,80
closed,251,67
closed,264,92
closed,272,90
closed,283,69
closed,286,63
closed,289,52
closed,294,72
closed,304,50
closed,307,67
closed,309,49
closed,312,73
closed,317,53
closed,318,55
closed,333,48
closed,346,53
closed,352,37
closed,354,40
closed,355,44
closed,363,51
closed,365,35
closed,368,49
closed,370,41
closed,378,63
closed,381,39
closed,386,29
closed,387,23
closed,416,24
closed,418,23
closed,426,28
closed,434,38
closed,437,22
closed,439,21
closed,444,26
closed,453,27
closed,460,23
closed,463,18
closed,468,17
closed,471,21
closed,484,21
closed,487,31
closed,490,13
closed,506,14
closed,511,10
closed,513,11
closed,519,16
closed,530,16
closed,540,8
closed,551,15
closed,556,4
closed,558,8
closed,559,3
closed,564,11
closed,567,9
closed,569,6
closed,574,8
closed,577,7
closed,601,10
closed,603,9
closed,619,7
closed,628,1

